0	1	2.403673041609176	0.8558268644493988	1.0	2.403673041609176	0.8558268644493988	1.0	1.2628643221541276	0.08799999999999997	1.0	0.039000000000000035	0.9999999999999997	0.039000000000000035	0.7738614464756094	0
0	0	-0.7080043418939679	0.03810672253376004	1.0000004000000964E-28	-0.7080043418939679	0.03810672253376004	1.0000004000000964E-28	0.5697171415941824	0.41700000000000004	0.3730099098382505	0.5309999999999999	0.44323653311493805	0.915	0.05697171415941824	0
0	0	-0.9521107892339199	0.029852967949320568	1.0000004000000822E-28	-0.9521107892339199	0.029852967949320568	1.0000004000000822E-28	0.5697171415941824	0.571	0.5883481888749471	0.5700000000000001	0.6623671023568934	0.5409999999999999	0.5430744574103239	0
0	0	-0.7080043418939679	0.03810672253376004	1.0000004000000964E-28	-0.7080043418939679	0.03810672253376004	1.0000004000000964E-28	0.2231435513142097	0.836	0.31760174138425545	0.6300000000000001	0.5048379466730232	0.858	0.1996974561406803	0
0	0	-0.7080043418939679	0.03810672253376004	1.0000004000000964E-28	-0.7080043418939679	0.03810672253376004	1.0000004000000964E-28	0.0	1.0	0.0	1.0	0.4525328888521447	0.852	0.23876560638358607	0
1	0	-0.9724346539489889	0.03253308800877974	1.0000005000001313E-35	-0.9724346539489889	0.03253308800877974	1.0000005000001313E-35	0.4581453659370775	0.6460000000000001	0.28466172096330344	0.644	0.44323653311493805	0.737	0.05697171415941824	0
1	1	2.2926928336673593	0.8518284456000033	0.9999999999999782	2.2926928336673593	0.8518284456000033	0.9999999999999782	0.916290731874155	0.14400000000000002	1.0	0.015000000000000013	0.9999999999999998	0.015000000000000013	0.9192552977013195	0
1	0	-1.3317577761951482	0.022712933995512146	1.000000500000117E-35	-1.3317577761951482	0.022712933995512146	1.000000500000117E-35	0.2231435513142097	0.847	0.2841853289422175	0.753	0.4576751569317141	0.854	0.17586042304668387	0
1	0	-0.6160410530454002	0.046462766197852105	1.0000001999999998E-14	-0.6160410530454002	0.046462766197852105	1.0000001999999998E-14	0.2231435513142097	0.836	0.24352920263396993	0.8260000000000001	0.5552427170907795	0.667	0.22907268296853875	0
1	0	-0.6160410530454002	0.046462766197852105	1.0000001999999998E-14	-0.6160410530454002	0.046462766197852105	1.0000001999999998E-14	0.11157177565710485	0.6839999999999999	0.19583714006727046	0.56	0.6003949092992065	0.613	0.22290118102025064	0
2	0	-1.8074433015289841	0.015259144538449712	1.0000004000000679E-28	-1.8074433015289841	0.015259144538449712	1.0000004000000679E-28	0.6108604879161034	0.711	0.5751884864166549	0.4179999999999999	0.6478836563252006	0.347	0.5430744574103239	0
2	0	-1.5441226559964738	0.019855868598904848	1.000000500000117E-35	-1.5441226559964738	0.019855868598904848	1.000000500000117E-35	0.2231435513142097	0.871	0.23567251391254965	0.878	0.4703547503363577	0.857	0.17586042304668387	0
2	1	2.2673013347951936	0.8977787001110474	0.9999999999999849	2.2673013347951936	0.8977787001110474	0.9999999999999849	1.1473397920608035	0.020000000000000018	1.0	0.01200000000000001	0.9999999999999997	0.01200000000000001	0.6177177123030901	0
2	0	-1.561316545901372	0.019517387224715885	1.0000004000000822E-28	-1.561316545901372	0.019517387224715885	1.0000004000000822E-28	0.2231435513142097	0.933	0.27063328683946836	0.876	0.49236305845983913	0.865	0.1331316374271202	0
2	0	-0.6700227359101054	0.04758889952688191	1.000000200000014E-14	-0.6700227359101054	0.04758889952688191	1.000000200000014E-14	0.3054302439580517	0.43700000000000006	0.3333333333333333	0.5110000000000001	0.6350219259014297	0.381	0.5837460757137916	0
6	0	-0.9724346539489889	0.03253308800877974	1.0000005000001313E-35	-0.9724346539489889	0.03253308800877974	1.0000005000001313E-35	0.4581453659370775	0.6460000000000001	0.28466172096330344	0.644	0.44323653311493805	0.737	0.05697171415941824	0
6	1	2.2926928336673593	0.8518284456000033	0.9999999999999782	2.2926928336673593	0.8518284456000033	0.9999999999999782	0.916290731874155	0.14400000000000002	1.0	0.015000000000000013	0.9999999999999998	0.015000000000000013	0.9192552977013195	0
6	0	-1.3317577761951482	0.022712933995512146	1.000000500000117E-35	-1.3317577761951482	0.022712933995512146	1.000000500000117E-35	0.2231435513142097	0.847	0.2841853289422175	0.753	0.4576751569317141	0.854	0.17586042304668387	0
6	0	-0.6160410530454002	0.046462766197852105	1.0000001999999998E-14	-0.6160410530454002	0.046462766197852105	1.0000001999999998E-14	0.2231435513142097	0.836	0.24352920263396993	0.8260000000000001	0.5552427170907795	0.667	0.22907268296853875	0
6	0	-0.6160410530454002	0.046462766197852105	1.0000001999999998E-14	-0.6160410530454002	0.046462766197852105	1.0000001999999998E-14	0.11157177565710485	0.6839999999999999	0.19583714006727046	0.56	0.6003949092992065	0.613	0.22290118102025064	0
3	0	-1.633587994564142	0.019674959868555657	1.0000005000001455E-35	-1.633587994564142	0.019674959868555657	1.0000005000001455E-35	0.11157177565710485	0.829	0.19583714006727046	0.819	0.43712271203780284	0.876	0.1996974561406803	0
3	0	-1.3091882336053455	0.02721440736326144	1.0000003000000573E-21	-1.3091882336053455	0.02721440736326144	1.0000003000000573E-21	0.2231435513142097	0.801	0.24352920263396993	0.739	0.5552427170907795	0.632	0.22907268296853875	0
3	0	-1.633587994564142	0.019674959868555657	1.0000005000001455E-35	-1.633587994564142	0.019674959868555657	1.0000005000001455E-35	0.2231435513142097	0.847	0.2841853289422175	0.753	0.4576751569317141	0.854	0.1331316374271202	0
